"asp_north","Elev.skewn","Int.skewne","Int.P70","All_mode","Return.3.c","Elev.IQ","Elev.P40","Int.P40","Total.firs","elevation","center.X","center.Y"
0.779878611335267,0.6566,1.4987,16.2,192,0,4.8981,8.1517,4,382,870.572998046875,442530,4691210
1.37795835906543,0.1183,0.9745,19,89,0,4.5862,10.241,8,281,871.10400390625,442550,4691210
1.26334894932857,0.4135,0.8535,29,66,0,4.9539,7.5865,7.6,341,870.60498046875,442570,4691210
1.06698710082906,-0.2641,0.9863,20.2,103,0,4.3852,7.8262,7,370,869.825988769531,442590,4691210
1.06698710082906,0.0698,1.8769,15.4,60,0,2.1565,6.0033,5,205,869.825988769531,442610,4691210
0.526933366588851,0.5856,0.6536,6.2,14,0,1.7252,3.9968,4.4,191,870.809020996094,442630,4691210
0.390719960055062,0.5647,2.0589,12,20,0,1.9611,3.9222,6,175,871.786010742188,442650,4691210
0.251386427410353,2.7211,0.4093,17,15,0,0.3593,3.3752,8,178,872.906005859375,442670,4691210
0.174252933739338,0.8281,1.5138,9,35,0,3.369,4.1096,3,254,874.338989257812,442690,4691210
0.174252933739338,0.2409,2.0492,7,68,0,3.4757,5.2438,2,388,874.338989257812,442710,4691210
0.254479048027762,-0.2805,2.3087,5,164,0,3.3219,8.2333,2,341,875.700988769531,442730,4691210
0.483487517133381,0.2508,2.1797,7.5,107,0,3.4552,9.0395,3,241,876.822021484375,442750,4691210
0.943424797480832,-0.5844,1.2049,16,58,0,6.098,14.9499,5.2,215,878.192016601562,442770,4691210
0.963468803141082,-0.689,1.4144,14,76,0,3.89,11.7049,5,191,877.791015625,442790,4691210
0.963468803141082,-1.1746,0.7748,16,50,0,3.388,12.6479,5,188,877.791015625,442810,4691210
0.557443881008502,0.3987,1.6695,14,90,0,3.2139,6.801,5,192,877.711975097656,442830,4691210
0.233822856100762,-0.0834,1.0709,12,52,0,1.8977,6.1387,5,207,879.447021484375,442850,4691210
0.0292664729323677,0.0884,-0.0455,22.9,7,0,3.2783,4.9201,6.2,217,880.56201171875,442870,4691210
0.373449332199969,NA,NA,NA,0,0,NA,NA,NA,231,880.682006835938,442890,4691210
0.373449332199969,NA,NA,NA,0,0,NA,NA,NA,232,880.682006835938,442910,4691210
0.372900595527918,NA,NA,NA,0,0,NA,NA,NA,224,884.739013671875,442930,4691210
-0.347947546429388,NA,NA,NA,0,0,NA,NA,NA,225,885.643005371094,442950,4691210
-1.45702429416354,0.5456,0.3138,13.8,3,0,0.4467,3.3501,5,222,886.31201171875,442970,4691210
-1.68771015826009,0.4059,0.8167,19,21,0,1.2402,4.033,9.2,237,886.1240234375,442990,4691210
-1.68771015826009,NA,NA,NA,0,0,NA,NA,NA,263,886.1240234375,443010,4691210
-1.34176817351407,-0.529,0.4099,9.4,2,0,1.4984,5.1698,4.2,293,885.424011230469,443030,4691210
-1.01688585814797,0.2201,0.7315,20.2,11,0,2.364,3.9716,7.6,301,883.440002441406,443050,4691210
-1.04098021294983,-0.0626,-0.0955,22,10,0,0.4107,3.5528,18,291,883.02001953125,443070,4691210
-0.907556530763769,NA,NA,NA,0,0,NA,NA,NA,272,882.872985839844,443090,4691210
-0.907556530763769,0.5058,1.06,9,20,0,1.796,4.1317,3,247,882.872985839844,443110,4691210
-0.922719116144299,0.114,0.6164,18.6,10,0,1.2647,4.0256,10.2,221,883.315979003906,443130,4691210
-1.02997262601293,NA,NA,NA,0,0,NA,NA,NA,229,883.218994140625,443150,4691210
-0.898451951858932,NA,NA,NA,0,0,NA,NA,NA,227,882.627014160156,443170,4691210
-0.33778732823081,NA,NA,NA,0,0,NA,NA,NA,221,882.942016601562,443190,4691210
-0.33778732823081,NA,NA,NA,0,0,NA,NA,NA,244,882.942016601562,443210,4691210
-0.131891816029567,NA,NA,NA,0,0,NA,NA,NA,251,883.544982910156,443230,4691210
0.320691825170993,NA,NA,NA,0,0,NA,NA,NA,249,884.533020019531,443250,4691210
1.05833514691942,NA,NA,NA,0,0,NA,NA,NA,243,885.333984375,443270,4691210
1.21628757421481,0,0,12.2,1,0,0.0447,3.0815,10.4,233,886.382995605469,443290,4691210
1.21628757421481,1.176,1.5807,12,25,0,0.5384,3.3438,5,216,886.382995605469,443310,4691210
0.740968961989827,1.1894,1.1437,15.2,22,0,0.8873,3.565,5,215,888.885009765625,443330,4691210
0.218555260735231,1.1866,1.614,11,51,0,2.2885,4.0938,5.2,242,890.6240234375,443350,4691210
0.268745632455772,0.1598,1.4526,9,133,0,3.0627,6.1327,3,259,891.807006835938,443370,4691210
0.690507820008093,-0.0275,1.5656,8,107,0,2.5119,6.5997,3,211,893.421020507812,443390,4691210
0.690507820008093,-0.1958,1.5951,9,91,0,2.5008,6.4237,3,179,893.421020507812,443410,4691210
1.07324533982782,-0.4064,1.5251,10,90,0,3.1126,7.5371,3,164,894.434020996094,443430,4691210
1.17850068282478,-0.1758,2.0373,11,60,0,2.7862,6.9539,4,173,895.655029296875,443450,4691210
1.16279589924546,-0.15,1.4617,15,44,0,3.7323,7.3734,4,150,896.918029785156,443470,4691210
1.25065233870622,0.1296,1.3724,12.6,58,0,3.8838,7.2217,3.2,137,898.60400390625,443490,4691210
1.25065233870622,0.2479,1.3535,11.5,49,0,3.7485,6.8933,3,142,898.60400390625,443510,4691210
1.52722633106396,-0.2555,1.3682,12.8,75,0,3.4994,8.9913,5,135,900.327026367188,443530,4691210
1.75136265120218,0.0178,1.0878,13,29,0,3.3926,7.9114,4,163,902.512023925781,443550,4691210
1.80189326990989,-1.1893,1.1757,13.5,39,0,2.7295,10.2608,4,213,905.577026367188,443570,4691210
2.00148281206231,-0.6613,2.1699,10,64,0,2.8941,9.7857,3,240,906.320983886719,443590,4691210
2.00148281206231,-0.9137,1.4218,10,79,0,2.7638,12.0966,3,232,906.320983886719,443610,4691210
2.4216393062614,-1.186,1.3051,10.2,70,0,2.2205,11.6516,4,236,907.02099609375,443630,4691210
2.62405669784738,-0.9484,1.0844,12,50,0,2.8661,12.1867,3,222,907.630981445312,443650,4691210
2.6719689143936,-0.4336,1.6137,11,155,0,2.661,11.4378,4,226,909.205017089844,443670,4691210
2.75388509909688,-0.8988,1.3708,10,130,0,2.5651,12.0231,4,227,910.682983398438,443690,4691210
2.75388509909688,0.1843,1.4785,8,82,0,2.2382,11.2783,3,224,910.682983398438,443710,4691210
2.78554854748923,-0.5977,1.2855,11,68,0,2.0222,11.5255,3,211,910.882019042969,443730,4691210
2.77237781691996,-0.3614,1.5215,12,122,0,2.7646,10.8464,4,216,910.60400390625,443750,4691210
1.96229098088808,-0.7307,1.5372,11,79,0,3.0146,10.4526,3.2,208,904.973999023438,443770,4691210
-2.14392411691745,-0.6889,2.2416,10.6,92,0,3.0294,10.7084,3.2,224,902.885009765625,443790,4691210
-2.14392411691745,-0.1616,1.4239,11,133,0,2.1242,11.3512,4,246,902.885009765625,443810,4691210
-2.97578308718019,-0.7596,1.0201,13,114,0,2.0525,10.8442,4,260,907.559020996094,443830,4691210
-2.59107480975768,-1.3867,1.4432,11,119,0,2.1803,10.2102,4,250,913.726989746094,443850,4691210
-1.83034456630619,-0.6574,1.1847,12,119,0,2.6023,9.4011,4,253,915.606018066406,443870,4691210
-1.52919407586259,-0.252,1.8863,10,128,0,4.2188,9.1514,4,242,917.385009765625,443890,4691210
-1.52919407586259,0.0812,1.5481,10,129,0,3.7218,6.9446,4,243,917.385009765625,443910,4691210
-2.55900168048607,-0.7081,1.5493,16,45,0,3.1232,8.6035,6,255,917.185974121094,443930,4691210
-3.63106107152409,0.4299,1.0211,16.3,59,0,3.1549,5.928,5,253,917.031982421875,443950,4691210
-4.03564427847785,-0.6451,0.973,18.4,43,0,2.4703,9.0526,6,237,920.2080078125,443970,4691210
-3.89006362087008,-0.3377,1.3629,13,112,0,2.5048,8.7226,5,253,917.43798828125,443990,4691210
1.20633621655704,-0.4218,1.8676,5,125,0,5.3225,9.3214,2,941,866.758972167969,442010,4691190
1.12912881072845,-0.713,1.9416,7,155,0,4.9373,12.1979,3,925,865.918029785156,442030,4691190
1.39737314742337,-0.9,1.2436,10,121,0,3.4243,12.2414,3,862,865.140991210938,442050,4691190
1.54106585144861,0.0458,1.3926,9,280,0,5.6481,10.0467,2,960,864.203002929688,442070,4691190
1.42006785454675,-0.0461,1.5918,15,200,0,6.0644,9.4711,4,1212,864.593017578125,442090,4691190
1.42006785454675,-0.7665,1.0975,18,305,0,5.4865,14.8209,4,1116,864.593017578125,442110,4691190
1.48371408209755,1.5179,1.6899,7.1,262,0,3.6071,4.3181,2,1492,865.164978027344,442130,4691190
1.60530485569494,-1.067,2.6866,2,38,0,2.1736,12.1241,1,1419,865.335998535156,442150,4691190
1.51523219099375,-0.0494,1.968,8,203,0,3.6115,8.3031,3,1398,865.223022460938,442170,4691190
1.42648343121604,-0.0531,2.149,6,246,0,3.215,7.3934,2,1342,864.984985351562,442190,4691190
1.42648343121604,-0.0465,1.2085,12.6,18,0,2.1501,6.1456,3.2,1361,864.984985351562,442210,4691190
1.45623541475178,0.0456,1.4023,15.6,80,0,3.3748,11.4697,4,1187,864.794982910156,442230,4691190
1.48227003820508,NA,NA,NA,0,0,NA,NA,NA,1229,865.106018066406,442250,4691190
1.51470972413376,NA,NA,NA,0,0,NA,NA,NA,1124,865.627990722656,442270,4691190
1.53880040505633,-0.1729,0.6671,20.2,16,0,3.2912,5.2742,4.6,950,865.973022460938,442290,4691190
1.53880040505633,0.7173,1.6345,11,97,0,7.4999,4.5633,2,747,865.973022460938,442310,4691190
1.10577443802644,-0.1939,1.7748,8,99,0,6.5173,8.6788,2,483,864.661010742188,442330,4691190
0.483483438139506,0.357,2.8836,5,416,1,5.643,7.9547,2,496,864.244018554688,442350,4691190
0.290022716409372,-0.3979,2.0782,5,81,2,4.8458,11.1392,2,545,865.929992675781,442370,4691190
0.628349962368462,0.0032,2.2224,5,211,0,5.6324,8.4629,2,561,866.023010253906,442390,4691190
0.628349962368462,0.9152,2.2588,6,519,0,3.6598,6.7412,2,724,866.023010253906,442410,4691190
0.485840889219979,-0.487,2.8446,4,114,0,6.2884,10.4265,2,747,866.362976074219,442430,4691190
-0.103883433406722,0.2713,2.5631,4,403,1,6.5818,6.1432,2,906,866.658020019531,442450,4691190
-0.452328742539652,-0.9973,3.7721,3,250,0,3.2843,11.1533,2,1058,867.338012695312,442470,4691190
-0.235553151190754,-0.344,4.1067,4,104,0,7.948,9.7997,2,898,870.221008300781,442490,4691190
-0.235553151190754,-0.3033,2.9343,3,374,1,3.2676,10.0845,2,751,870.221008300781,442510,4691190
0.779878611335267,-0.2769,4.1284,3,273,1,5.1793,9.6184,2,952,870.572998046875,442530,4691190
1.37795835906543,0.1483,2.119,13,252,1,4.3184,8.2009,3,1264,871.10400390625,442550,4691190
1.26334894932857,-0.0661,2.4969,6,517,0,5.4232,9.4259,2,1211,870.60498046875,442570,4691190
1.06698710082906,-0.5013,1.8946,9,459,0,2.6974,9.1755,3,1137,869.825988769531,442590,4691190
1.06698710082906,-0.6079,1.6678,11,227,0,2.8027,8.9033,3,765,869.825988769531,442610,4691190
0.526933366588851,NA,NA,NA,0,0,NA,NA,NA,686,870.809020996094,442630,4691190
0.390719960055062,1.3044,2.4051,5,45,0,3.202,4.1832,2,400,871.786010742188,442650,4691190
0.251386427410353,-0.0814,1.926,5,27,0,3.0136,6.5647,2,227,872.906005859375,442670,4691190
0.174252933739338,0.509,1.3776,19,16,0,4.3295,4.2571,3.4,306,874.338989257812,442690,4691190
0.174252933739338,0.2771,0.9931,12.8,44,0,3.0102,5.1869,5,386,874.338989257812,442710,4691190
0.254479048027762,0.6179,2.0579,7,157,0,3.5222,5.1907,3,335,875.700988769531,442730,4691190
0.483487517133381,-0.152,3.9321,5,133,0,3.3758,7.575,2,234,876.822021484375,442750,4691190
0.943424797480832,0.2985,1.8627,9.1,62,0,3.3468,9.5282,3,230,878.192016601562,442770,4691190
0.963468803141082,-0.4541,1.6614,19,74,0,3.5615,9.3187,6,213,877.791015625,442790,4691190
0.963468803141082,-0.0142,1.7488,12,65,1,3.5842,6.4638,4,195,877.791015625,442810,4691190
0.557443881008502,0.4542,1.4242,12,65,0,3.1415,5.7161,5,186,877.711975097656,442830,4691190
0.233822856100762,0.3051,1.4598,9.1,83,0,1.683,4.2783,4,220,879.447021484375,442850,4691190
0.0292664729323677,0.0049,1.2136,13.3,59,0,3.5262,5.9359,6.6,229,880.56201171875,442870,4691190
0.373449332199969,NA,NA,NA,0,0,NA,NA,NA,225,880.682006835938,442890,4691190
0.373449332199969,NA,NA,NA,0,0,NA,NA,NA,236,880.682006835938,442910,4691190
0.372900595527918,NA,NA,NA,0,0,NA,NA,NA,218,884.739013671875,442930,4691190
-0.347947546429388,NA,NA,NA,0,0,NA,NA,NA,231,885.643005371094,442950,4691190
-1.45702429416354,NA,NA,NA,0,0,NA,NA,NA,224,886.31201171875,442970,4691190
-1.68771015826009,NA,NA,NA,0,0,NA,NA,NA,239,886.1240234375,442990,4691190
-1.68771015826009,NA,NA,NA,0,0,NA,NA,NA,260,886.1240234375,443010,4691190
-1.34176817351407,NA,NA,NA,0,0,NA,NA,NA,294,885.424011230469,443030,4691190
-1.01688585814797,NA,NA,NA,0,0,NA,NA,NA,308,883.440002441406,443050,4691190
-1.04098021294983,1.0536,0.4397,11.3,9,0,1.1071,3.6057,2,295,883.02001953125,443070,4691190
-0.907556530763769,0.0132,1.2956,11,56,0,1.0048,4.3188,4.4,276,882.872985839844,443090,4691190
-0.907556530763769,0.3354,0.6511,25,19,0,1.2427,3.9213,4.2,248,882.872985839844,443110,4691190
-0.922719116144299,0.4675,0.301,6.2,4,0,2.3662,3.5772,2.6,232,883.315979003906,443130,4691190
-1.02997262601293,NA,NA,NA,0,0,NA,NA,NA,228,883.218994140625,443150,4691190
-0.898451951858932,NA,NA,NA,0,0,NA,NA,NA,220,882.627014160156,443170,4691190
-0.33778732823081,NA,NA,NA,0,0,NA,NA,NA,232,882.942016601562,443190,4691190
-0.33778732823081,NA,NA,NA,0,0,NA,NA,NA,239,882.942016601562,443210,4691190
-0.131891816029567,NA,NA,NA,0,0,NA,NA,NA,246,883.544982910156,443230,4691190
0.320691825170993,NA,NA,NA,0,0,NA,NA,NA,250,884.533020019531,443250,4691190
1.05833514691942,NA,NA,NA,0,0,NA,NA,NA,243,885.333984375,443270,4691190
1.21628757421481,NA,NA,NA,0,0,NA,NA,NA,238,886.382995605469,443290,4691190
1.21628757421481,0.0435,1.9934,6,19,0,1.1866,3.926,4,220,886.382995605469,443310,4691190
0.740968961989827,0.4826,0.6864,19,80,0,3.0952,4.695,7,235,888.885009765625,443330,4691190
0.218555260735231,0.5204,1.0691,12,81,0,1.9711,4.2155,4,248,890.6240234375,443350,4691190
0.268745632455772,0.1862,1.8838,9,129,0,3.4653,6.3036,4,263,891.807006835938,443370,4691190
0.690507820008093,0.3302,1.5214,10.3,80,0,2.3765,5.8989,4,215,893.421020507812,443390,4691190
0.690507820008093,0.2107,1.2577,11,94,0,3.0594,5.5103,3,180,893.421020507812,443410,4691190
1.07324533982782,0.2127,1.0184,17.9,71,0,2.4547,5.7817,4.8,158,894.434020996094,443430,4691190
1.17850068282478,0.0055,1.2953,14,36,0,3.8537,6.9167,5,173,895.655029296875,443450,4691190
1.16279589924546,-0.1538,1.033,12.4,16,0,4.7937,7.4223,3,154,896.918029785156,443470,4691190
1.25065233870622,-0.3343,1.1156,14,21,0,4.7512,7.2796,2.6,147,898.60400390625,443490,4691190
1.25065233870622,-0.3616,0.9929,20,18,0,3.87,7.7343,5,140,898.60400390625,443510,4691190
1.52722633106396,-0.4888,0.8945,16,18,0,2.867,8.2347,3,148,900.327026367188,443530,4691190
1.75136265120218,-0.4549,1.4914,11,34,0,3.962,9.5755,4,166,902.512023925781,443550,4691190
1.80189326990989,-1.0408,1.8786,9,52,0,2.4061,10.9227,3,220,905.577026367188,443570,4691190
2.00148281206231,-0.5636,1.5148,9,50,0,2.8211,10.4017,4,247,906.320983886719,443590,4691190
2.00148281206231,-1.0444,1.7121,12.9,121,0,2.4316,11.9819,4,245,906.320983886719,443610,4691190
2.4216393062614,-0.218,1.0777,13,75,0,2.4276,11.4265,4,226,907.02099609375,443630,4691190
2.62405669784738,-0.7316,1.1561,16,116,0,2.402,11.6489,7,237,907.630981445312,443650,4691190
2.6719689143936,-0.5438,1.2931,13,130,0,2.5103,11.3277,5,234,909.205017089844,443670,4691190
2.75388509909688,-0.9723,1.3663,10,36,0,2.805,11.083,3,220,910.682983398438,443690,4691190
2.75388509909688,-0.3058,1.4389,11,120,0,2.2541,10.3647,4,217,910.682983398438,443710,4691190
2.78554854748923,-0.5765,1.4445,13,129,0,2.2268,10.4983,4.4,219,910.882019042969,443730,4691190
2.77237781691996,-0.8836,1.9812,12,88,0,2.4882,10.7283,5,215,910.60400390625,443750,4691190
1.96229098088808,-0.4877,1.5843,13.4,73,0,4.3139,9.5743,4.8,216,904.973999023438,443770,4691190
-2.14392411691745,-0.4346,1.2334,12,49,0,2.5065,9.7759,3.2,202,902.885009765625,443790,4691190
-2.14392411691745,-0.4225,1.2109,14,100,0,2.8177,9.3813,4,245,902.885009765625,443810,4691190
-2.97578308718019,0.0356,1.1502,17,120,0,2.992,8.6055,6,256,907.559020996094,443830,4691190
-2.59107480975768,-0.3027,1.1269,15,166,0,2.2039,8.7871,7,250,913.726989746094,443850,4691190
-1.83034456630619,-0.4653,1.0152,18,116,0,2.1293,8.2698,7,259,915.606018066406,443870,4691190
-1.52919407586259,0.0711,1.3905,13,88,0,3.2672,7.0639,4,238,917.385009765625,443890,4691190
-1.52919407586259,0.1593,1.0155,15,71,0,2.7723,6.4354,6,240,917.385009765625,443910,4691190
-2.55900168048607,-0.072,1.199,18,141,0,2.6496,5.9321,6,265,917.185974121094,443930,4691190
-3.63106107152409,0.3189,1.0151,21,96,0,2.8456,5.9409,8,252,917.031982421875,443950,4691190
-4.03564427847785,0.4799,1.1211,18,111,0,2.773,5.5026,8,250,920.2080078125,443970,4691190
-3.89006362087008,-0.001,1.065,17.6,72,0,2.9885,6.6479,4,249,917.43798828125,443990,4691190
1.16571644570151,-0.4307,1.2309,10,518,0,3.4415,7.8632,3,2047,867.568969726562,442010,4691170
1.35854595829584,-0.2293,1.3649,10.6,410,0,2.6463,8.0787,4,2011,866.52197265625,442030,4691170
1.70113259287468,-0.265,1.2971,16,604,0,5.2862,7.6388,3,2086,866.216979980469,442050,4691170
1.6891224546134,-1.0261,0.8816,18,214,0,3.7422,12.6372,7,1850,866.213012695312,442070,4691170
1.53079538448495,0.3559,1.5789,17,92,0,5.3285,7.0667,3,1528,864.934020996094,442090,4691170
1.53079538448495,0.7847,1.8996,12,423,0,6.0283,10.4449,3,1517,864.934020996094,442110,4691170
1.3198980459277,0.6379,2.0308,10,383,1,7.3177,8.0501,3,1402,866.431030273438,442130,4691170
1.48133233312368,-0.5589,2.1449,2,77,0,3.8104,13.2683,2,1439,866.322021484375,442150,4691170
1.40463524590161,0.3822,2.5706,7,325,0,4.926,8.4683,2,1405,866.268981933594,442170,4691170
1.44994365740922,0.2817,1.683,11,199,0,2.3015,7.6061,3,1299,865.861022949219,442190,4691170
1.44994365740922,NA,NA,NA,0,0,NA,NA,NA,1600,865.861022949219,442210,4691170
1.5328419393273,-0.283,1.2024,17,396,0,4.2041,7.9226,4,1647,865.924987792969,442230,4691170
1.53920990453511,NA,NA,NA,0,0,NA,NA,NA,1713,866.224975585938,442250,4691170
1.59214589265315,-0.5374,0,2.4,2,0,2.3895,7.6932,1.8,1745,866.822998046875,442270,4691170
1.51125100545054,-0.7853,1.1208,18,164,0,5.3719,11.9094,5,1705,866.994995117188,442290,4691170
1.51125100545054,-0.3741,2.3759,9,526,1,7.5427,10.559,3,1515,866.994995117188,442310,4691170
0.802900265902601,-0.6293,3.1211,4,693,4,4.9621,12.013,2,1252,866.247009277344,442330,4691170
0.110793936629422,0.4074,2.3325,5,836,0,4.7204,7.0657,2,1121,863.955993652344,442350,4691170
-0.656940840906253,0.0809,3.2673,3,598,0,4.1468,8.0835,2,859,866.513000488281,442370,4691170
-0.993344791475241,0.0512,2.0966,7,391,0,5.7277,7.7726,2,599,866.388977050781,442390,4691170
-0.993344791475241,0.4234,2.1754,6.1,373,1,4.9694,6.5451,2,569,866.388977050781,442410,4691170
-0.561717774570561,-0.3906,2.5858,4,111,0,5.4127,9.2776,2,560,866.879028320312,442430,4691170
0.200047334963105,0.2612,2.1741,5,112,1,7.2443,6.394,2,623,866.93798828125,442450,4691170
0.320143853662667,-0.6628,3.1723,4,93,0,5.4496,10.2001,2,674,868.1259765625,442470,4691170
0.0200524397121705,-0.7843,2.0361,5,73,1,3.6121,10.2944,2,693,869.64501953125,442490,4691170
0.0200524397121705,-0.77,2.8969,4,185,0,5.3946,11.6394,2,704,869.64501953125,442510,4691170
-0.187107640522424,-0.1593,3.1848,4,202,0,4.9329,9.408,2,641,870.827026367188,442530,4691170
0.0268067948797189,0.4092,3.6303,3,167,0,3.5426,6.1501,2,745,871.867004394531,442550,4691170
0.679518886530758,0.7955,2.18,8,334,0,2.8888,8.8767,3,892,871.028015136719,442570,4691170
1.24078854544893,0.329,2.4174,7,433,0,4.4006,8.0115,2,1026,870.429016113281,442590,4691170
1.24078854544893,-0.301,2.9855,5,179,0,4.8351,9.0108,2,915,870.429016113281,442610,4691170
1.15410934387134,1.0655,2.421,6,75,0,2.321,5.7142,3,1039,871.356994628906,442630,4691170
1.10233113979925,0.1852,3.8347,3,445,0,3.7414,7.9752,2,1045,872.299011230469,442650,4691170
0.942922914746788,0.6332,4.2642,4,435,0,1.9834,5.3544,2,1190,873.489013671875,442670,4691170
0.611144563847935,0.7452,2.0097,9,110,0,1.2495,3.9903,3,1338,874.801025390625,442690,4691170
0.611144563847935,0.2816,1.5246,10,328,0,2.4041,5.2496,3,1440,874.801025390625,442710,4691170
0.230241050185812,0.2134,1.6766,10,370,1,7.6434,6.7285,4,1227,876.091003417969,442730,4691170
0.198091498984503,0.3065,1.9349,6,503,0,3.3507,6.1181,2,990,877.122985839844,442750,4691170
0.805143102777289,-0.2284,2.3292,5,160,0,3.9607,6.9335,2,821,878.6669921875,442770,4691170
1.39885975761509,0.3584,2.9836,5,253,0,3.7762,5.3515,2,548,877.338989257812,442790,4691170
1.39885975761509,1.0197,3.7762,6,58,0,2.4132,4.4764,4,345,877.338989257812,442810,4691170
1.30305333846049,0.0887,2.7673,5,70,0,2.6873,5.0271,3,194,878.440979003906,442830,4691170
0.841175722206549,0.2527,1.5887,9,101,0,2.4762,5.5674,4,218,879.760009765625,442850,4691170
0.808556219367917,0.0802,0.3135,11.5,13,0,1.395,4.9374,5,230,880.2919921875,442870,4691170
0.920804096027786,0,0,32.1,1,0,0.0604,3.0723,31.2,248,880.77197265625,442890,4691170
0.920804096027786,NA,NA,NA,0,0,NA,NA,NA,231,880.77197265625,442910,4691170
0.29566348414298,NA,NA,NA,0,0,NA,NA,NA,233,883.526977539062,442930,4691170
-1.07970707925713,NA,NA,NA,0,0,NA,NA,NA,221,885.02099609375,442950,4691170
-1.61552734435965,NA,NA,NA,0,0,NA,NA,NA,231,884.969970703125,442970,4691170
-1.74765574762137,NA,NA,NA,0,0,NA,NA,NA,239,884.539978027344,442990,4691170
-1.74765574762137,0.2066,0.2568,18.8,17,0,1.1867,4.084,7.6,265,884.539978027344,443010,4691170
-1.48050592398265,0.0159,-0.3238,20.9,7,0,0.5569,3.3746,13,301,883.919006347656,443030,4691170
-1.01547857806784,NA,NA,NA,0,0,NA,NA,NA,318,882.801025390625,443050,4691170
-0.588507312113898,1.0797,0.7639,17,64,0,1.3656,3.798,7.8,310,882.820983886719,443070,4691170
-0.171080008310389,0.2839,0.7281,11.9,57,0,1.6672,4.0956,4,281,882.757019042969,443090,4691170
-0.171080008310389,2.9729,0.7434,19,18,0,1.7648,4.4391,7.4,252,882.757019042969,443110,4691170
-0.596490788295934,0.3294,1.2537,16.8,8,0,1.6787,4.9633,6,246,882.833984375,443130,4691170
-0.743815738549588,NA,NA,NA,0,0,NA,NA,NA,225,882.440002441406,443150,4691170
-0.409349295306211,NA,NA,NA,0,0,NA,NA,NA,231,882.474975585938,443170,4691170
0.127704992378845,-0.0676,1.132,7,4,0,2.9672,5.1487,2.6,229,882.909973144531,443190,4691170
0.127704992378845,0.0098,0.5784,16,16,0,2.8412,4.8363,5.2,247,882.909973144531,443210,4691170
0.429352367253407,0.0028,0.2017,9.5,11,0,1.5917,5.3169,4,247,883.640991210938,443230,4691170
